crop,x1,y1,x2,y2,conf,match_pct,ignored
frame_000409_fish_03.png,820,364,862,443,0.8801,89.65,0
frame_000409_fish_04.png,632,278,680,315,0.8644,87.20,0
frame_000409_fish_05.png,920,318,1031,350,0.8626,85.35,0
frame_000409_fish_06.png,564,436,592,509,0.2817,95.22,0
frame_000410_fish_00.png,923,521,956,617,0.9048,83.16,0
frame_000410_fish_01.png,876,285,932,359,0.8859,76.27,0
frame_000410_fish_02.png,632,285,686,325,0.8750,85.70,0
frame_000410_fish_03.png,761,613,824,643,0.8690,85.29,0
frame_000410_fish_04.png,824,374,853,437,0.8598,90.71,0
frame_000410_fish_05.png,1109,491,1132,558,0.8449,80.67,0
frame_000410_fish_06.png,564,436,592,509,0.6678,95.27,0
frame_000411_fish_00.png,1107,407,1147,474,0.8973,88.94,0
frame_000411_fish_01.png,981,383,1013,475,0.8901,84.04,0
frame_000411_fish_02.png,601,288,682,333,0.8859,88.28,0
frame_000411_fish_03.png,825,369,891,417,0.8825,87.71,0
frame_000411_fish_04.png,730,604,771,632,0.8445,82.06,0
frame_000411_fish_05.png,564,435,591,508,0.7763,95.23,0
frame_000412_fish_00.png,829,342,895,399,0.9016,86.02,0
frame_000412_fish_01.png,1012,322,1071,410,0.8937,86.53,0
frame_000412_fish_02.png,710,561,755,616,0.8827,87.32,0
frame_000412_fish_03.png,628,259,653,339,0.8079,84.45,0
frame_000412_fish_04.png,564,435,591,507,0.7136,95.47,0
frame_000413_fish_00.png,706,527,752,588,0.8876,85.10,0
frame_000413_fish_01.png,814,335,888,388,0.8824,89.00,0
frame_000413_fish_02.png,595,190,655,283,0.8042,91.59,0
frame_000413_fish_03.png,564,434,591,507,0.6420,95.38,0
frame_000414_fish_00.png,564,433,591,506,0.6968,95.36,0
frame_000414_fish_01.png,680,510,715,555,0.6700,88.25,0
frame_000414_fish_02.png,588,185,632,277,0.5177,94.63,0
frame_000415_fish_00.png,603,166,656,240,0.8717,86.69,0
frame_000415_fish_01.png,657,517,693,567,0.8472,83.94,0
frame_000415_fish_02.png,563,435,591,507,0.7673,95.47,0
frame_000415_fish_03.png,866,349,897,392,0.5715,86.82,0
frame_000416_fish_00.png,869,372,959,414,0.8913,77.97,0
frame_000416_fish_01.png,637,542,705,592,0.8232,86.80,0
frame_000416_fish_02.png,563,434,591,507,0.7941,95.30,0
frame_000416_fish_03.png,588,168,631,276,0.5360,92.59,0
frame_000417_fish_00.png,947,379,1050,418,0.8710,80.11,0
frame_000417_fish_01.png,651,566,750,602,0.8505,82.18,0
frame_000417_fish_02.png,589,160,641,277,0.8063,92.38,0
frame_000417_fish_03.png,563,435,591,506,0.7541,95.31,0
frame_000418_fish_00.png,723,562,795,609,0.8749,79.80,0
frame_000418_fish_01.png,563,436,592,507,0.7463,95.52,0
frame_000418_fish_02.png,589,178,646,275,0.5806,95.50,0
frame_000418_fish_03.png,1058,349,1093,398,0.2926,79.12,0
frame_000419_fish_00.png,998,368,1067,411,0.8870,79.94,0
frame_000419_fish_01.png,761,586,826,644,0.8729,83.26,0
frame_000419_fish_02.png,1143,300,1194,344,0.8221,85.48,0
frame_000419_fish_03.png,563,434,591,506,0.7071,95.37,0
frame_000420_fish_00.png,782,634,840,678,0.8931,78.39,0
frame_000420_fish_01.png,934,369,1022,409,0.8812,80.31,0
frame_000420_fish_02.png,1096,247,1175,348,0.8198,80.51,0
frame_000420_fish_03.png,595,153,648,213,0.8117,89.37,0
frame_000420_fish_04.png,563,434,591,506,0.6669,95.58,0
frame_000420_fish_05.png,827,256,921,323,0.6389,90.80,0
frame_000421_fish_00.png,802,658,853,688,0.8855,74.08,0
frame_000421_fish_01.png,884,363,962,414,0.8820,83.90,0
frame_000421_fish_02.png,1105,278,1194,353,0.8785,76.60,0
frame_000421_fish_03.png,889,280,948,338,0.8654,87.60,0
frame_000421_fish_04.png,563,437,591,505,0.6626,95.34,0
frame_000422_fish_00.png,808,660,860,710,0.9057,76.58,0
frame_000422_fish_01.png,837,370,932,420,0.8754,85.17,0
frame_000422_fish_02.png,608,148,679,195,0.8740,83.34,0
frame_000422_fish_03.png,1127,313,1213,374,0.8738,78.15,0
frame_000422_fish_04.png,868,313,956,344,0.8631,83.48,0
frame_000422_fish_05.png,563,436,591,505,0.6224,95.28,0
frame_000423_fish_00.png,815,678,876,739,0.9124,80.65,0
frame_000423_fish_01.png,816,380,908,423,0.8823,86.83,0
frame_000423_fish_02.png,1183,260,1229,375,0.8819,86.00,0
frame_000423_fish_03.png,848,288,914,338,0.8817,87.98,0
frame_000423_fish_04.png,563,435,591,505,0.6473,95.25,0
frame_000423_fish_05.png,625,169,670,208,0.4034,89.46,0
frame_000424_fish_00.png,834,699,890,767,0.9187,85.66,0
frame_000424_fish_01.png,816,387,860,428,0.8868,83.42,0
frame_000424_fish_02.png,563,435,591,507,0.5797,95.61,0
frame_000424_fish_03.png,602,178,654,221,0.3730,89.56,0
frame_000424_fish_04.png,594,179,654,274,0.3106,95.04,0
frame_000425_fish_00.png,861,719,910,784,0.9059,85.09,0
frame_000425_fish_01.png,810,277,868,337,0.8663,87.48,0
frame_000425_fish_02.png,837,366,916,414,0.8442,84.93,0
frame_000425_fish_03.png,602,166,690,218,0.8428,90.82,0
frame_000425_fish_04.png,563,436,591,507,0.6794,95.44,0
frame_000426_fish_00.png,867,737,917,797,0.9141,86.83,0
frame_000426_fish_01.png,895,345,954,394,0.7401,85.70,0
frame_000426_fish_02.png,817,269,887,312,0.7241,89.67,0
frame_000426_fish_03.png,563,436,591,507,0.6327,95.41,0
frame_000427_fish_00.png,895,745,933,803,0.9032,90.07,0
frame_000427_fish_01.png,879,342,939,394,0.8790,82.49,0
frame_000427_fish_02.png,564,436,591,507,0.6129,95.38,0
frame_000428_fish_00.png,852,342,940,403,0.8908,85.85,0
frame_000428_fish_01.png,564,436,592,508,0.6853,95.41,0
frame_000428_fish_02.png,936,739,954,799,0.6034,88.62,0
frame_000429_fish_00.png,830,343,912,381,0.8753,85.48,0
frame_000429_fish_01.png,964,747,992,808,0.8428,91.17,0
frame_000429_fish_02.png,563,434,591,508,0.6740,95.41,0
frame_000430_fish_00.png,988,769,1041,821,0.8986,90.10,0
frame_000430_fish_01.png,809,312,896,377,0.8870,89.24,0
frame_000430_fish_02.png,633,161,690,202,0.8433,86.84,0
frame_000430_fish_03.png,564,435,591,509,0.6931,95.36,0
frame_000431_fish_00.png,777,332,870,397,0.8890,88.91,0
frame_000431_fish_01.png,996,781,1057,825,0.8804,89.12,0
frame_000431_fish_02.png,563,436,591,509,0.7450,95.37,0
frame_000432_fish_00.png,1001,787,1061,835,0.8866,91.21,0
frame_000432_fish_01.png,736,359,825,393,0.8761,88.44,0
frame_000432_fish_02.png,604,248,660,283,0.8577,82.70,0
frame_000432_fish_03.png,563,436,591,508,0.7643,95.28,0
frame_000433_fish_00.png,644,283,734,375,0.8318,94.03,0
frame_000433_fish_01.png,563,437,591,508,0.8095,95.36,0
frame_000434_fish_00.png,637,268,690,373,0.8734,88.23,0
frame_000434_fish_01.png,564,436,591,507,0.8120,95.33,0
frame_000435_fish_00.png,623,336,687,388,0.8898,87.41,0
frame_000435_fish_01.png,609,222,662,312,0.8439,88.84,0
frame_000435_fish_02.png,564,436,591,508,0.8120,95.51,0
frame_000436_fish_00.png,595,323,688,391,0.8992,89.60,0
frame_000436_fish_01.png,590,209,637,292,0.8765,91.99,0
frame_000436_fish_02.png,563,435,591,507,0.8639,95.47,0
frame_000436_fish_03.png,953,807,989,874,0.3043,95.50,0
frame_000437_fish_00.png,591,320,689,363,0.8869,83.00,0
frame_000437_fish_01.png,1020,360,1093,412,0.8800,90.01,0
frame_000437_fish_02.png,564,436,591,507,0.8260,95.52,0
frame_000437_fish_03.png,587,221,646,274,0.8187,93.44,0
frame_000437_fish_04.png,965,811,998,857,0.4754,90.72,0
frame_000438_fish_00.png,620,323,698,365,0.8762,79.35,0
frame_000438_fish_01.png,1057,406,1133,438,0.8466,86.80,0
frame_000438_fish_02.png,564,436,591,507,0.8383,95.47,0
frame_000438_fish_03.png,970,803,1011,834,0.6593,88.06,0
frame_000438_fish_04.png,637,179,668,273,0.2518,89.26,0
frame_000439_fish_00.png,1074,413,1133,461,0.8899,81.38,0
frame_000439_fish_01.png,622,331,728,372,0.8893,81.39,0
frame_000439_fish_02.png,563,436,592,507,0.8506,95.52,0
frame_000439_fish_03.png,988,785,1027,816,0.8290,85.13,0
frame_000439_fish_04.png,613,152,662,204,0.4642,89.67,0
frame_000440_fish_00.png,1054,396,1120,472,0.9041,88.93,0
frame_000440_fish_01.png,654,324,764,368,0.8762,85.06,0
frame_000440_fish_02.png,992,761,1043,790,0.8755,84.42,0
frame_000440_fish_03.png,563,436,592,508,0.8289,95.59,0
frame_000441_fish_00.png,1052,348,1105,401,0.8810,87.34,0
frame_000441_fish_01.png,699,309,786,351,0.8683,83.18,0
frame_000441_fish_02.png,564,436,592,509,0.7866,95.36,0
frame_000442_fish_00.png,758,327,797,426,0.8505,86.79,0
frame_000442_fish_01.png,1016,286,1103,383,0.8478,87.14,0
frame_000442_fish_02.png,564,437,591,508,0.6578,95.33,0
frame_000442_fish_03.png,1029,718,1053,747,0.6310,86.53,0
frame_000443_fish_00.png,1011,308,1080,390,0.9016,89.50,0
frame_000443_fish_01.png,827,263,876,363,0.8743,87.79,0
frame_000443_fish_02.png,1025,708,1053,756,0.8660,88.58,0
frame_000443_fish_03.png,784,475,812,557,0.8461,91.28,0
frame_000443_fish_04.png,891,293,966,366,0.8204,81.20,0
frame_000443_fish_05.png,563,437,591,508,0.6697,95.40,0
frame_000444_fish_00.png,1021,692,1050,751,0.8993,85.87,0
frame_000444_fish_01.png,868,333,905,419,0.8960,78.63,0
frame_000444_fish_02.png,1003,320,1077,382,0.8803,91.25,0
frame_000444_fish_03.png,766,584,798,664,0.8790,83.83,0
frame_000444_fish_04.png,564,436,591,508,0.6045,95.38,0
frame_000445_fish_00.png,794,680,849,762,0.9048,83.07,0
frame_000445_fish_01.png,1026,677,1059,730,0.9030,90.29,0
frame_000445_fish_02.png,1001,317,1079,373,0.9025,93.47,0
frame_000445_fish_03.png,874,408,920,445,0.6618,81.23,0
frame_000445_fish_04.png,564,436,591,508,0.5354,95.48,0
frame_000446_fish_00.png,1041,648,1102,703,0.9052,86.92,0
frame_000446_fish_01.png,857,763,934,822,0.9001,86.11,0
frame_000446_fish_02.png,895,402,931,455,0.8222,78.32,0
frame_000446_fish_03.png,1026,306,1059,383,0.7894,87.69,0
frame_000446_fish_04.png,564,437,591,508,0.5456,95.49,0
frame_000447_fish_00.png,1086,624,1154,675,0.9143,83.75,0
frame_000447_fish_01.png,908,409,964,485,0.9079,81.07,0
frame_000447_fish_02.png,1013,316,1100,365,0.8877,91.29,0
frame_000447_fish_03.png,962,776,1020,821,0.8483,89.80,0
frame_000447_fish_04.png,564,436,591,508,0.6797,95.58,0
frame_000448_fish_00.png,1042,317,1125,351,0.9204,85.33,0
frame_000448_fish_01.png,901,429,973,510,0.9047,81.39,0
frame_000448_fish_02.png,1136,602,1202,642,0.8999,81.07,0
frame_000448_fish_03.png,564,437,591,507,0.6557,95.52,0
frame_000449_fish_00.png,1174,600,1227,628,0.8905,76.98,0
frame_000449_fish_01.png,859,451,915,483,0.8716,80.14,0
frame_000449_fish_02.png,1136,366,1166,463,0.8586,87.92,0
frame_000449_fish_03.png,1002,835,1065,877,0.8582,89.44,0
frame_000449_fish_04.png,564,436,591,508,0.6406,95.62,0
frame_000450_fish_00.png,973,351,1093,420,0.9019,83.36,0
frame_000450_fish_01.png,1204,606,1248,638,0.8930,81.61,0
frame_000450_fish_02.png,1146,520,1172,618,0.8661,90.25,0
frame_000450_fish_03.png,826,446,862,482,0.8489,88.38,0
frame_000450_fish_04.png,564,438,591,507,0.6463,95.44,0
frame_000451_fish_00.png,1159,672,1238,757,0.9033,88.30,0
frame_000451_fish_01.png,1062,346,1160,435,0.8923,89.24,0
frame_000451_fish_02.png,1223,613,1259,650,0.8822,83.14,0
frame_000451_fish_03.png,809,440,862,475,0.8524,93.85,0
frame_000451_fish_04.png,875,840,951,876,0.6977,92.60,0
frame_000451_fish_05.png,563,438,591,507,0.6245,95.54,0
frame_000452_fish_00.png,1210,749,1303,813,0.8955,86.08,0
frame_000452_fish_01.png,1223,631,1255,669,0.8751,85.33,0
frame_000452_fish_02.png,564,436,591,508,0.6431,95.52,0
frame_000452_fish_03.png,838,813,893,846,0.5862,87.47,0
frame_000452_fish_04.png,831,419,854,491,0.4265,93.84,0
frame_000453_fish_00.png,1155,644,1217,675,0.9027,74.64,0
frame_000453_fish_01.png,847,432,930,485,0.8980,83.32,0
frame_000453_fish_02.png,776,800,844,832,0.8962,87.71,0
frame_000453_fish_03.png,564,436,591,507,0.5593,95.40,0
frame_000454_fish_00.png,729,797,808,831,0.8936,87.65,0
frame_000454_fish_01.png,1104,667,1157,696,0.8876,76.92,0
frame_000454_fish_02.png,902,408,981,455,0.8846,80.80,0
frame_000454_fish_03.png,1148,795,1213,832,0.4744,87.38,0
frame_000454_fish_04.png,565,436,592,508,0.2655,95.33,0
frame_000455_fish_00.png,925,397,1022,431,0.8667,79.60,0
frame_000455_fish_01.png,725,729,756,822,0.5933,95.23,0
frame_000455_fish_02.png,730,751,757,821,0.4699,93.06,0
frame_000456_fish_00.png,948,384,1028,429,0.8535,85.20,0
frame_000456_fish_01.png,739,741,787,782,0.8403,87.13,0
frame_000456_fish_02.png,1100,730,1125,767,0.7756,85.99,0
frame_000456_fish_03.png,893,805,974,843,0.5363,90.22,0
frame_000457_fish_00.png,1156,775,1197,808,0.8915,83.71,0
frame_000457_fish_01.png,774,737,871,790,0.8835,79.17,0
frame_000457_fish_02.png,996,361,1031,428,0.8550,87.91,0
frame_000458_fish_00.png,865,715,917,769,0.8989,88.66,0
frame_000458_fish_01.png,1197,786,1256,817,0.8949,79.14,0
frame_000458_fish_02.png,1012,371,1041,419,0.7542,85.06,0
frame_000458_fish_03.png,712,743,788,797,0.7470,89.39,0
frame_000459_fish_00.png,998,369,1075,408,0.9005,78.76,0
frame_000459_fish_01.png,1229,770,1297,799,0.8911,74.40,0
frame_000459_fish_02.png,677,719,758,792,0.8748,92.82,0
frame_000459_fish_03.png,918,615,945,690,0.8708,77.21,0
frame_000459_fish_04.png,676,719,735,785,0.2658,90.25,0
frame_000460_fish_00.png,711,703,765,736,0.9035,84.03,0
frame_000460_fish_01.png,1245,741,1320,772,0.8893,77.88,0
frame_000460_fish_02.png,940,383,1004,440,0.8863,82.34,0
frame_000460_fish_03.png,917,543,948,613,0.8767,84.59,0
frame_000460_fish_04.png,565,437,591,510,0.3022,95.50,0
frame_000461_fish_00.png,857,493,947,560,0.9073,81.28,0
frame_000461_fish_01.png,786,662,862,698,0.8958,74.75,0
frame_000461_fish_02.png,1249,720,1325,754,0.8908,80.13,0
frame_000461_fish_03.png,874,417,953,474,0.8857,81.29,0
frame_000461_fish_04.png,565,436,591,510,0.2808,95.40,0
frame_000462_fish_00.png,747,383,853,466,0.9014,91.74,0
frame_000462_fish_01.png,879,675,967,737,0.9000,85.04,0
frame_000462_fish_02.png,1262,697,1318,744,0.8973,87.18,0
frame_000462_fish_03.png,565,436,592,511,0.4458,95.40,0
frame_000463_fish_00.png,673,307,756,370,0.9034,90.38,0
frame_000463_fish_01.png,1272,652,1305,711,0.8892,88.01,0
frame_000463_fish_02.png,770,380,799,417,0.7846,87.59,0
frame_000463_fish_03.png,565,436,591,510,0.7179,95.40,0
frame_000463_fish_04.png,866,104,938,178,0.6931,88.39,0
frame_000464_fish_00.png,1101,704,1180,764,0.9152,89.01,0
frame_000464_fish_01.png,1262,608,1282,666,0.8518,85.04,0
frame_000464_fish_02.png,764,361,797,420,0.8490,91.52,0
frame_000464_fish_03.png,592,211,664,304,0.7227,95.10,0
frame_000464_fish_04.png,565,436,591,511,0.5800,94.92,0
frame_000465_fish_00.png,1129,530,1177,604,0.8962,84.15,0
frame_000465_fish_01.png,1171,455,1228,503,0.8859,87.54,0
frame_000465_fish_02.png,753,368,818,421,0.8648,89.55,0
frame_000465_fish_03.png,883,171,940,227,0.6457,84.95,0
frame_000465_fish_04.png,565,436,592,513,0.5199,95.04,0
frame_000466_fish_00.png,1059,427,1140,496,0.9098,88.67,0
frame_000466_fish_01.png,767,375,850,413,0.8877,87.10,0
frame_000466_fish_02.png,1188,402,1235,433,0.8584,82.09,0
frame_000466_fish_03.png,565,437,591,512,0.4545,94.89,0
frame_000467_fish_00.png,771,355,864,414,0.8913,89.01,0
frame_000467_fish_01.png,1056,361,1085,465,0.8629,83.34,0
frame_000467_fish_02.png,624,185,673,234,0.8618,90.03,0
frame_000467_fish_03.png,1223,411,1273,450,0.8574,81.31,0
frame_000467_fish_04.png,565,437,591,512,0.6718,95.05,0
frame_000468_fish_00.png,790,357,855,412,0.8949,87.49,0
frame_000468_fish_01.png,1053,336,1087,409,0.8838,82.65,0
frame_000468_fish_02.png,602,179,664,236,0.8437,87.25,0
frame_000468_fish_03.png,1259,428,1288,465,0.7917,84.12,0
frame_000468_fish_04.png,565,437,591,512,0.5285,94.97,0
frame_000468_fish_05.png,600,178,665,272,0.4588,91.91,0
frame_000469_fish_00.png,778,359,866,403,0.8912,86.34,0
frame_000469_fish_01.png,1263,421,1294,470,0.8651,86.44,0
frame_000469_fish_02.png,565,436,591,511,0.4462,95.15,0
frame_000469_fish_03.png,587,189,629,277,0.3961,95.42,0
frame_000470_fish_00.png,1251,418,1304,473,0.8939,83.90,0
frame_000470_fish_01.png,885,256,961,333,0.8931,81.87,0
frame_000470_fish_02.png,1028,327,1067,402,0.8824,82.88,0
frame_000470_fish_03.png,794,363,855,404,0.8753,88.59,0
frame_000470_fish_04.png,565,436,591,511,0.4226,95.10,0
frame_000471_fish_00.png,1232,413,1297,474,0.9059,84.95,0
frame_000471_fish_01.png,1079,272,1116,341,0.8476,87.06,0
frame_000471_fish_02.png,959,331,1041,367,0.8345,82.98,0
frame_000471_fish_03.png,565,436,591,510,0.5374,95.17,0
frame_000471_fish_04.png,836,381,863,436,0.2772,92.31,0
frame_000472_fish_00.png,584,341,665,411,0.9059,89.10,0
frame_000472_fish_01.png,1201,414,1271,472,0.8966,85.07,0
frame_000472_fish_02.png,845,401,908,444,0.8831,80.14,0
frame_000472_fish_03.png,565,436,592,511,0.8523,95.14,0
frame_000472_fish_04.png,1074,257,1176,341,0.8029,91.10,0
frame_000473_fish_00.png,1182,412,1238,463,0.8847,83.25,0
frame_000473_fish_01.png,864,382,953,424,0.8741,78.53,0
frame_000473_fish_02.png,565,383,625,510,0.5506,95.27,0
frame_000473_fish_03.png,581,382,623,451,0.3392,91.62,0
frame_000474_fish_00.png,860,365,947,427,0.8897,83.74,0
frame_000474_fish_01.png,564,437,618,563,0.8634,84.75,0
frame_000474_fish_02.png,1168,418,1213,450,0.8420,79.00,0
frame_000475_fish_00.png,780,429,838,505,0.8924,91.16,0
frame_000475_fish_01.png,607,614,654,706,0.8644,81.60,0
frame_000475_fish_02.png,1197,418,1241,450,0.8500,77.33,0
frame_000475_fish_03.png,564,437,591,510,0.5289,95.26,0
frame_000476_fish_00.png,656,730,703,806,0.8974,88.54,0
frame_000476_fish_01.png,1212,436,1255,468,0.7945,78.56,0
frame_000476_fish_02.png,564,436,591,510,0.4976,95.26,0
frame_000477_fish_00.png,696,811,765,843,0.8949,87.48,0
frame_000477_fish_01.png,709,419,740,487,0.8748,77.81,0
frame_000477_fish_02.png,564,435,591,510,0.5481,95.29,0
frame_000478_fish_00.png,1220,472,1263,504,0.8788,77.68,0
frame_000478_fish_01.png,714,389,749,478,0.8675,85.54,0
frame_000478_fish_02.png,767,806,835,839,0.8578,86.83,0
frame_000478_fish_03.png,1119,270,1149,339,0.8480,77.63,0
frame_000478_fish_04.png,564,436,591,510,0.5772,95.21,0
frame_000479_fish_00.png,1121,303,1177,393,0.8935,91.89,0
frame_000479_fish_01.png,717,363,753,443,0.8858,86.27,0
frame_000479_fish_02.png,856,771,904,804,0.7972,87.26,0
frame_000479_fish_03.png,564,436,591,510,0.6286,95.21,0
frame_000479_fish_04.png,1239,493,1265,525,0.2971,79.12,0
frame_000480_fish_00.png,1121,416,1190,477,0.9193,88.62,0
frame_000480_fish_01.png,1160,476,1229,547,0.8833,87.30,0
frame_000480_fish_02.png,904,726,925,764,0.8665,81.62,0
frame_000480_fish_03.png,728,297,752,381,0.6831,86.78,0
frame_000480_fish_04.png,564,436,591,509,0.4819,95.28,0
frame_000480_fish_05.png,728,298,753,410,0.4135,89.85,0
frame_000481_fish_00.png,871,652,917,703,0.8994,76.04,0
frame_000481_fish_01.png,1070,419,1147,469,0.8974,81.90,0
frame_000481_fish_02.png,1059,482,1124,509,0.6412,88.39,0
frame_000481_fish_03.png,828,99,933,191,0.6185,86.29,0
frame_000481_fish_04.png,564,436,591,510,0.4845,95.09,0
frame_000482_fish_00.png,811,545,880,638,0.8858,85.07,0
frame_000482_fish_01.png,1025,422,1109,460,0.8819,76.79,0
frame_000482_fish_02.png,564,435,592,510,0.4673,95.17,0
frame_000483_fish_00.png,1177,521,1239,613,0.9072,88.38,0
frame_000483_fish_01.png,993,458,1071,508,0.9038,79.33,0
frame_000483_fish_02.png,971,340,1060,388,0.8899,80.53,0
frame_000483_fish_03.png,759,451,828,543,0.8880,88.57,0
frame_000483_fish_04.png,564,436,592,510,0.3629,94.79,0
frame_000484_fish_00.png,1238,650,1294,749,0.9143,89.64,0
frame_000484_fish_01.png,688,364,771,448,0.9101,87.79,0
frame_000484_fish_02.png,973,517,1030,568,0.9008,79.93,0
frame_000484_fish_03.png,1037,317,1112,408,0.9006,91.90,0
frame_000484_fish_04.png,565,436,592,510,0.8266,94.72,0
frame_000485_fish_00.png,1177,733,1258,767,0.8887,79.57,0
frame_000485_fish_01.png,621,280,698,370,0.8859,88.75,0
frame_000485_fish_02.png,1085,244,1145,347,0.8573,88.11,0
frame_000485_fish_03.png,565,436,592,510,0.8003,94.67,0
frame_000485_fish_04.png,973,583,996,625,0.6569,80.18,0
frame_000486_fish_00.png,1089,653,1159,727,0.9096,85.65,0
frame_000486_fish_01.png,578,252,647,303,0.8714,86.89,0
frame_000486_fish_02.png,976,631,1026,664,0.8707,81.56,0
frame_000486_fish_03.png,564,437,591,509,0.7262,95.12,0
frame_000487_fish_00.png,992,651,1052,701,0.8980,86.68,0
frame_000487_fish_01.png,1064,628,1093,704,0.8249,84.40,0
frame_000487_fish_02.png,564,436,592,509,0.6913,95.17,0
frame_000488_fish_00.png,1011,655,1063,716,0.9076,87.15,0
frame_000488_fish_01.png,564,203,649,278,0.9025,92.88,0
frame_000488_fish_02.png,1107,736,1210,776,0.9000,76.12,0
frame_000488_fish_03.png,677,300,723,391,0.8947,88.59,0
frame_000488_fish_04.png,1157,246,1218,312,0.8100,83.47,0
frame_000488_fish_05.png,564,435,592,509,0.7587,95.09,0
frame_000489_fish_00.png,1024,645,1088,709,0.9070,86.81,0
frame_000489_fish_01.png,1208,762,1252,800,0.8513,84.44,0
frame_000489_fish_02.png,679,276,704,370,0.7072,84.12,0
frame_000489_fish_03.png,564,435,591,509,0.6728,95.30,0
frame_000490_fish_00.png,1052,631,1107,699,0.9152,85.45,0
frame_000490_fish_01.png,1190,779,1259,818,0.8898,77.16,0
frame_000490_fish_02.png,657,264,725,326,0.8644,93.74,0
frame_000490_fish_03.png,564,435,591,509,0.6667,95.17,0
frame_000491_fish_00.png,1075,620,1129,691,0.9184,85.84,0
frame_000491_fish_01.png,1096,700,1172,781,0.9129,87.90,0
frame_000491_fish_02.png,564,435,591,509,0.5947,95.31,0
frame_000492_fish_00.png,1014,554,1093,636,0.9148,90.92,0
frame_000492_fish_01.png,1109,609,1155,681,0.9133,82.46,0
frame_000492_fish_02.png,658,264,719,328,0.7818,91.22,0
frame_000492_fish_03.png,564,436,591,508,0.6453,95.44,0
frame_000493_fish_00.png,1126,588,1186,657,0.9086,83.24,0
frame_000493_fish_01.png,982,449,1027,501,0.8263,91.95,0
frame_000493_fish_02.png,659,264,727,317,0.8092,90.60,0
frame_000493_fish_03.png,564,436,591,508,0.6847,95.47,0
frame_000494_fish_00.png,1144,581,1200,639,0.9028,81.93,0
frame_000494_fish_01.png,1058,320,1105,411,0.8922,91.34,0
frame_000494_fish_02.png,956,273,1039,350,0.7906,81.33,0
frame_000494_fish_03.png,564,436,591,508,0.6241,95.37,0
frame_000495_fish_00.png,1035,343,1111,404,0.8999,91.15,0
frame_000495_fish_01.png,1157,582,1205,635,0.8970,85.75,0
frame_000495_fish_02.png,564,436,591,508,0.5740,95.51,0
frame_000495_fish_03.png,640,262,683,300,0.2806,92.83,0
frame_000496_fish_00.png,1164,586,1204,633,0.8745,85.51,0
frame_000496_fish_01.png,1107,252,1155,348,0.7825,79.90,0
frame_000496_fish_02.png,564,436,591,509,0.6096,95.45,0
frame_000497_fish_00.png,1052,300,1120,356,0.8578,85.12,0
frame_000497_fish_01.png,564,436,591,509,0.6454,95.38,0
frame_000497_fish_02.png,1172,580,1190,640,0.5282,85.32,0
frame_000498_fish_00.png,1150,545,1175,606,0.8714,84.74,0
frame_000498_fish_01.png,563,436,591,508,0.6029,95.46,0
frame_000499_fish_00.png,1123,524,1173,589,0.9001,87.15,0
frame_000499_fish_01.png,564,437,591,508,0.5664,95.32,0
frame_000500_fish_00.png,1120,511,1186,566,0.9051,84.29,0
frame_000500_fish_01.png,860,321,901,405,0.8813,90.76,0
frame_000500_fish_02.png,563,437,590,508,0.5587,95.41,0
frame_000501_fish_00.png,1130,502,1208,548,0.8917,82.19,0
frame_000501_fish_01.png,829,407,911,457,0.8730,93.53,0
frame_000501_fish_02.png,563,437,590,507,0.6315,95.42,0
frame_000502_fish_00.png,1156,502,1223,548,0.8927,84.47,0
frame_000502_fish_01.png,787,420,859,483,0.8741,95.17,0
frame_000502_fish_02.png,563,438,591,508,0.6286,95.37,0
frame_000503_fish_00.png,805,430,846,517,0.8917,92.12,0
frame_000503_fish_01.png,1178,512,1235,554,0.8776,83.36,0
frame_000503_fish_02.png,563,437,590,508,0.6084,95.17,0
frame_000504_fish_00.png,786,468,881,531,0.8882,87.77,0
frame_000504_fish_01.png,1119,277,1170,326,0.8716,85.72,0
frame_000504_fish_02.png,563,435,591,508,0.5468,95.42,0
frame_000505_fish_00.png,806,483,889,562,0.8849,89.93,0
frame_000505_fish_01.png,631,163,691,200,0.8675,83.83,0
frame_000505_fish_02.png,942,300,1066,352,0.8656,81.54,0
frame_000505_fish_03.png,1129,300,1196,336,0.8347,87.34,0
frame_000505_fish_04.png,563,436,591,508,0.4974,95.25,0
frame_000505_fish_05.png,1229,552,1255,588,0.4372,82.41,0
frame_000506_fish_00.png,605,161,686,203,0.8606,83.49,0
frame_000506_fish_01.png,1154,296,1201,368,0.8586,84.54,0
frame_000506_fish_02.png,857,478,888,535,0.8541,85.54,0
frame_000506_fish_03.png,986,290,1051,365,0.8052,90.39,0
frame_000506_fish_04.png,563,438,591,508,0.6132,95.41,0
frame_000507_fish_00.png,795,426,881,477,0.9021,88.53,0
frame_000507_fish_01.png,1184,318,1231,405,0.8984,91.04,0
frame_000507_fish_02.png,584,158,671,209,0.8855,84.59,0
frame_000507_fish_03.png,1044,277,1102,352,0.7400,85.43,0
frame_000507_fish_04.png,564,436,591,509,0.5530,95.55,0
frame_000508_fish_00.png,574,157,661,220,0.8981,87.27,0
frame_000508_fish_01.png,732,398,807,459,0.8940,92.11,0
frame_000508_fish_02.png,1167,354,1218,424,0.8940,93.20,0
frame_000508_fish_03.png,995,315,1111,369,0.8783,80.39,0
frame_000508_fish_04.png,1240,679,1264,717,0.7793,83.86,0
frame_000508_fish_05.png,564,437,591,510,0.5762,95.55,0
